Year                Month               DOM                 INTER               TOTAL               
2013                1                   1,225,581           363,481             1,589,062           
2013                2                   1,140,496           299,636             1,440,132           
2013                3                   1,370,625           356,436             1,727,061           
2013                4                   1,384,563           380,853             1,765,416           
2013                5                   1,477,778           417,897             1,895,675           
2013                6                   1,536,372           450,490             1,986,862           
2013                7                   1,557,610           491,893             2,049,503           
2013                8                   1,629,047           497,980             2,127,027           
2013                9                   1,406,017           431,952             1,837,969           
2013                10                  1,479,752           396,880             1,876,632           
2013                11                  1,317,851           339,974             1,657,825           
2013                12                  1,462,731           368,438             1,831,169           
2013                TOTAL               16,988,423          4,795,910           21,784,333          
2014                1                   1,310,808           397,961             1,708,769           
2014                2                   1,166,623           319,285             1,485,908           
2014                3                   1,435,176           385,830             1,821,006           
2014                4                   1,490,304           411,531             1,901,835           
2014                5                   1,552,943           451,060             2,004,003           
2014                6                   1,595,270           472,494             2,067,764           
2014                7                   1,700,265           528,747             2,229,012           
2014                8                   1,689,297           511,023             2,200,320           
2014                9                   1,472,027           438,616             1,910,643           
2014                10                  1,546,739           413,314             1,960,053           
2014                11                  1,394,002           344,203             1,738,205           
2014                12                  1,465,400           391,195             1,856,595           
2014                TOTAL               17,818,854          5,065,259           22,884,113          
2015                1                   1,340,962           414,104             1,755,066           
2015                2                   1,225,880           355,980             1,581,860           
2015                3                   1,523,197           414,753             1,937,950           
2015                4                   1,532,170           438,766             1,970,936           
2015                5                   1,637,120           488,768             2,125,888           
2015                6                   1,660,726           509,306             2,170,032           
2015                7                   1,782,556           591,984             2,374,540           
2015                8                   1,792,360           576,606             2,368,966           
2015                9                   1,559,567           479,796             2,039,363           
2015                10                  1,677,715           453,725             2,131,440           
2015                11                  1,535,498           398,827             1,934,325           
2015                12                  1,547,667           432,151             1,979,818           
2015                TOTAL               18,815,418          5,554,766           24,370,184          
2016                1                   1,391,903           470,315             1,862,218           
2016                2                   1,337,786           393,344             1,731,130           
2016                3                   1,557,740           441,908             1,999,648           
2016                4                   1,568,604           474,921             2,043,525           
2016                5                   1,719,082           512,224             2,231,306           
2016                6                   1,792,677           562,705             2,355,382           
2016                7                   1,912,975           662,930             2,575,905           
2016                8                   1,867,021           637,562             2,504,583           
2016                9                   1,668,949           547,224             2,216,173           
2016                10                  1,710,814           505,688             2,216,502           
2016                11                  1,614,515           446,675             2,061,190           
2016                12                  1,578,122           490,156             2,068,278           
2016                TOTAL               19,720,188          6,145,652           25,865,840          
2017                1                   1,417,541           534,809             1,952,350           
2017                2                   1,260,781           409,348             1,670,129           
2017                3                   1,604,241           477,159             2,081,400           
2017                4                   1,617,193           538,191             2,155,384           
2017                5                   1,733,931           540,555             2,274,486           
2017                6                   1,831,992           597,948             2,429,940           
2017                7                   1,995,397           721,539             2,716,936           
2017                8                   1,997,367           698,977             2,696,344           
2017                9                   1,706,889           574,280             2,281,169           
2017                10                  1,815,793           521,633             2,337,426           
2017                11                  1,732,078           464,123             2,196,201           
2017                12                  1,706,942           486,026             2,192,968           
2017                TOTAL               20,420,145          6,564,588           26,984,733          
2018                1                   1,554,584           538,920             2,093,504           
2018                2                   1,431,545           441,185             1,872,730           
2018                3                   1,710,962           528,281             2,239,243           
2018                4                   1,767,674           555,798             2,323,472           
2018                5                   1,854,924           576,752             2,431,676           
2018                6                   1,923,985           644,190             2,568,175           
2018                7                   2,077,826           756,194             2,834,020           
2018                8                   2,007,335           723,480             2,730,815           
2018                9                   1,665,800           583,668             2,249,468           
2018                10                  1,788,447           575,940             2,364,387           
2018                11                  1,661,730           515,386             2,177,116           
2018                12                  1,611,627           540,900             2,152,527           
2018                TOTAL               21,056,439          6,980,694           28,037,133          
2019                1                   1,495,031           586,258             2,081,289           
2019                2                   1,326,909           478,049             1,804,958           
2019                3                   1,645,742           555,610             2,201,352           
2019                4                   1,701,336           616,822             2,318,158           
2019                5                   1,790,990           629,235             2,420,225           
2019                6                   1,895,434           698,997             2,594,431           
2019                7                   2,010,160           778,832             2,788,992           
2019                8                   2,055,976           767,486             2,823,462           
2019                9                   1,546,081           632,581             2,178,662           
2019                10                  1,731,787           592,590             2,324,377           
2019                11                  1,559,983                                                   
2019                12                  1,667,916                                                   
2019                TOTAL               20,427,345          6,336,460           23,535,906          
2020                1                   1,504,508                                                   
2020                TOTAL               1,504,508           0                   0                   
