Year                Month               DOM                 INTER               TOTAL               
2013                10                  1,207,595           325,230             1,532,825           
2013                11                  1,163,500           342,915             1,506,415           
2013                12                  1,276,646           413,218             1,689,864           
2013                TOTAL               14,558,240          4,353,251           18,911,491          
2014                1                   1,122,642           376,862             1,499,504           
2014                2                   1,081,987           327,220             1,409,207           
2014                3                   1,292,441           410,358             1,702,799           
2014                4                   1,178,387           379,898             1,558,285           
2014                5                   1,291,450           429,965             1,721,415           
2014                6                   1,299,147           468,023             1,767,170           
2014                7                   1,376,733           471,128             1,847,861           
2014                8                   1,308,951           405,151             1,714,102           
2014                9                   1,170,439           323,148             1,493,587           
2014                10                  1,305,649           340,063             1,645,712           
2014                11                  1,238,351           363,967             1,602,318           
2014                12                  1,309,426           448,797             1,758,223           
2014                TOTAL               14,975,603          4,744,580           19,720,183          
2015                1                   1,176,760           389,455             1,566,215           
2015                2                   1,095,443           343,202             1,438,645           
2015                3                   1,293,580           425,093             1,718,673           
2015                4                   1,245,000           381,532             1,626,532           
2015                5                   1,336,413           441,450             1,777,863           
2015                6                   1,374,436           509,129             1,883,565           
2015                7                   1,429,082           544,993             1,974,075           
2015                8                   1,312,525           454,784             1,767,309           
2015                9                   1,199,266           350,842             1,550,108           
2015                10                  1,345,381           386,601             1,731,982           
2015                11                  1,307,664           409,429             1,717,093           
2015                12                  1,344,847           506,245             1,851,092           
2015                TOTAL               15,460,397          5,142,755           20,603,152          
2016                1                   1,206,271           437,685             1,643,956           
2016                2                   1,121,224           377,930             1,499,154           
2016                3                   1,245,703           452,436             1,698,139           
2016                4                   1,171,790           382,336             1,554,126           
2016                5                   1,280,153           458,170             1,738,323           
2016                6                   1,335,173           526,883             1,862,056           
2016                7                   1,323,526           546,629             1,870,155           
2016                8                   1,229,629           441,854             1,671,483           
2016                9                   1,152,382           368,761             1,521,143           
2016                10                  1,246,283           386,726             1,633,009           
2016                11                  1,204,732           394,095             1,598,827           
2016                12                  1,255,749           493,579             1,749,328           
2016                TOTAL               14,772,615          5,267,084           20,039,699          
2017                1                   1,158,594           418,227             1,576,821           
2017                2                   1,065,796           348,625             1,414,421           
2017                3                   1,272,093           430,760             1,702,853           
2017                4                   1,180,271           403,608             1,583,879           
2017                5                   1,303,101           450,275             1,753,376           
2017                6                   1,344,076           523,237             1,867,313           
2017                7                   1,360,897           542,035             1,902,932           
2017                8                   1,063,956           372,544             1,436,500           
2017                9                   977,831             336,193             1,314,024           
2017                10                  1,246,499           369,760             1,616,259           
2017                11                  1,261,772           386,962             1,648,734           
2017                12                  1,294,500           466,589             1,761,089           
2017                TOTAL               14,529,386          5,048,815           19,578,201          
2018                1                   1,136,620           412,623             1,549,243           
2018                2                   1,106,904           359,416             1,466,320           
2018                3                   1,320,275           451,087             1,771,362           
2018                4                   1,308,167           404,900             1,713,067           
2018                5                   1,379,087           444,218             1,823,305           
2018                6                   1,459,851           530,593             1,990,444           
2018                7                   1,504,350           538,978             2,043,328           
2018                8                   1,404,663           447,444             1,852,107           
2018                9                   1,231,146           345,398             1,576,544           
2018                10                  1,353,544           393,818             1,747,362           
2018                11                  1,357,474           421,050             1,778,524           
2018                12                  1,341,699           499,144             1,840,843           
2018                TOTAL               15,903,780          5,248,669           21,152,449          
2019                1                   1,254,873           413,706             1,668,579           
2019                2                   1,169,096           370,449             1,539,545           
2019                3                   1,440,041           468,315             1,908,356           
2019                4                   1,364,475           421,518             1,785,993           
2019                5                   1,453,944           477,403             1,931,347           
2019                6                   1,473,033           544,067             2,017,100           
2019                7                   1,520,641           542,538             2,063,179           
2019                8                   1,389,186           464,392             1,853,578           
2019                9                   1,193,330           363,486             1,556,816           
2019                10                  1,401,631           422,182             1,823,813           
2019                11                  1,311,172                                                   
2019                12                  1,450,105                                                   
2019                TOTAL               16,421,527          4,488,056           18,148,306          
2020                1                   1,302,335                                                   
2020                TOTAL               1,302,335           0                   0                   
