Year                Month               DOM                 INTER               TOTAL               
2012                11                  1,821,117           614,447             2,435,564           
2012                12                  1,852,211           707,209             2,559,420           
2012                TOTAL               23,019,612          8,260,802           31,280,414          
2013                1                   1,714,369           680,649             2,395,018           
2013                2                   1,583,359           574,580             2,157,939           
2013                3                   1,976,624           677,131             2,653,755           
2013                4                   1,928,911           657,324             2,586,235           
2013                5                   2,051,053           739,092             2,790,145           
2013                6                   2,234,306           790,191             3,024,497           
2013                7                   2,295,509           833,507             3,129,016           
2013                8                   2,266,161           824,278             3,090,439           
2013                9                   1,863,099           705,866             2,568,965           
2013                10                  1,981,708           729,792             2,711,500           
2013                11                  1,839,776           651,075             2,490,851           
2013                12                  2,083,744           731,817             2,815,561           
2013                TOTAL               23,818,619          8,595,302           32,413,921          
2014                1                   1,883,198           731,406             2,614,604           
2014                2                   1,686,840           602,357             2,289,197           
2014                3                   2,098,247           725,353             2,823,600           
2014                4                   2,048,064           712,497             2,760,561           
2014                5                   2,149,139           808,653             2,957,792           
2014                6                   2,315,008           859,594             3,174,602           
2014                7                   2,421,922           884,978             3,306,900           
2014                8                   2,380,397           897,277             3,277,674           
2014                9                   1,951,767           741,257             2,693,024           
2014                10                  2,070,274           782,741             2,853,015           
2014                11                  1,996,507           674,707             2,671,214           
2014                12                  2,123,911           771,662             2,895,573           
2014                TOTAL               25,125,274          9,192,482           34,317,756          
2015                1                   1,914,433           745,080             2,659,513           
2015                2                   1,778,452           648,298             2,426,750           
2015                3                   2,220,762           755,833             2,976,595           
2015                4                   2,135,265           741,745             2,877,010           
2015                5                   2,260,168           829,319             3,089,487           
2015                6                   2,438,074           907,279             3,345,353           
2015                7                   2,534,715           973,480             3,508,195           
2015                8                   2,487,020           973,311             3,460,331           
2015                9                   2,102,806           825,410             2,928,216           
2015                10                  2,254,127           862,900             3,117,027           
2015                11                  2,158,771           764,557             2,923,328           
2015                12                  2,269,240           856,502             3,125,742           
2015                TOTAL               26,553,833          9,883,714           36,437,547          
2016                1                   2,046,201           828,579             2,874,780           
2016                2                   1,933,043           740,819             2,673,862           
2016                3                   2,336,773           849,525             3,186,298           
2016                4                   2,252,556           814,467             3,067,023           
2016                5                   2,393,821           927,777             3,321,598           
2016                6                   2,695,951           1,036,677           3,732,628           
2016                7                   2,766,897           1,083,656           3,850,553           
2016                8                   2,661,011           1,049,834           3,710,845           
2016                9                   2,318,270           922,437             3,240,707           
2016                10                  2,407,038           950,997             3,358,035           
2016                11                  2,327,993           872,446             3,200,439           
2016                12                  2,369,272           1,019,926           3,389,198           
2016                TOTAL               28,508,826          11,097,140          39,605,966          
2017                1                   2,166,049           924,822             3,090,871           
2017                2                   1,957,799           794,323             2,752,122           
2017                3                   2,416,016           918,086             3,334,102           
2017                4                   2,402,155           948,886             3,351,041           
2017                5                   2,472,770           1,023,565           3,496,335           
2017                6                   2,689,213           1,142,192           3,831,405           
2017                7                   2,758,325           1,175,968           3,934,293           
2017                8                   2,700,353           1,157,236           3,857,589           
2017                9                   2,308,627           977,162             3,285,789           
2017                10                  2,481,592           1,000,148           3,481,740           
2017                11                  2,378,209           929,853             3,308,062           
2017                12                  2,411,075           1,066,944           3,478,019           
2017                TOTAL               29,142,183          12,059,185          41,201,368          
2018                1                   2,233,929           962,427             3,196,356           
2018                2                   2,075,946           874,707             2,950,653           
2018                3                   2,521,043           1,037,986           3,559,029           
2018                4                   2,478,955           982,704             3,461,659           
2018                5                   2,597,684           1,115,991           3,713,675           
2018                6                   2,763,594           1,220,276           3,983,870           
2018                7                   2,836,181           1,230,284           4,066,465           
2018                8                   2,769,896           1,187,996           3,957,892           
2018                9                   2,329,899           1,001,733           3,331,632           
2018                10                  2,491,061           1,059,685           3,550,746           
2018                11                  2,430,450           961,608             3,392,058           
2018                12                  2,480,372           1,063,984           3,544,356           
2018                TOTAL               30,009,010          12,699,381          42,708,391          
2019                1                   2,262,419           972,998             3,235,417           
2019                2                   2,098,419           862,952             2,961,371           
2019                3                   2,616,654           1,010,155           3,626,809           
2019                4                   2,503,617           975,013             3,478,630           
2019                5                   2,631,909           1,107,475           3,739,384           
2019                6                   2,795,686           1,220,119           4,015,805           
2019                7                   2,891,023           1,185,093           4,076,116           
2019                8                   2,793,030           1,143,476           3,936,506           
2019                9                   2,390,929           1,009,065           3,399,994           
2019                10                  2,466,437           1,023,825           3,490,262           
2019                11                  2,385,884                                                   
2019                12                  2,592,518                                                   
2019                TOTAL               30,428,525          10,510,171          35,960,294          
2020                1                   2,259,129                                                   
2020                TOTAL               2,259,129           0                   0                   
