Year                Month               DOM                 INTER               TOTAL               
2009                6                   1,344,545           384,315             1,728,860           
2009                7                   1,403,735           381,368             1,785,103           
2009                8                   1,400,355           378,860             1,779,215           
2009                9                   1,235,532           328,198             1,563,730           
2009                10                  1,284,815           336,382             1,621,197           
2009                11                  1,186,995           294,821             1,481,816           
2009                12                  1,218,525           326,839             1,545,364           
2009                TOTAL               14,505,341          3,939,589           18,444,930          
2010                1                   1,101,452           299,141             1,400,593           
2010                2                   974,046             266,042             1,240,088           
2010                3                   1,215,081           314,986             1,530,067           
2010                4                   1,225,088           310,269             1,535,357           
2010                5                   1,280,580           380,088             1,660,668           
2010                6                   1,386,547           412,951             1,799,498           
2010                7                   1,402,828           408,156             1,810,984           
2010                8                   1,418,437           396,799             1,815,236           
2010                9                   1,283,797           369,498             1,653,295           
2010                10                  1,357,595           378,040             1,735,635           
2010                11                  1,252,659           317,665             1,570,324           
2010                12                  1,251,298           335,630             1,586,928           
2010                TOTAL               15,149,408          4,189,265           19,338,673          
2011                1                   1,077,602           317,488             1,395,090           
2011                2                   1,012,511           275,930             1,288,441           
2011                3                   1,229,237           322,526             1,551,763           
2011                4                   1,239,366           332,638             1,572,004           
2011                5                   1,347,699           399,326             1,747,025           
2011                6                   1,452,955           422,177             1,875,132           
2011                7                   1,486,220           417,147             1,903,367           
2011                8                   1,472,134           416,080             1,888,214           
2011                9                   1,368,075           378,150             1,746,225           
2011                10                  1,385,693           374,715             1,760,408           
2011                11                  1,309,092           320,547             1,629,639           
2011                12                  1,333,805           357,737             1,691,542           
2011                TOTAL               15,714,389          4,334,461           20,048,850          
2012                1                   1,183,540           326,014             1,509,554           
2012                2                   1,148,012           291,224             1,439,236           
2012                3                   1,343,485           340,569             1,684,054           
2012                4                   1,353,705           353,261             1,706,966           
2012                5                   1,417,363           428,253             1,845,616           
2012                6                   1,549,090           454,063             2,003,153           
2012                7                   1,580,251           433,921             2,014,172           
2012                8                   1,634,071           444,659             2,078,730           
2012                9                   1,398,872           391,961             1,790,833           
2012                10                  1,452,490           392,505             1,844,995           
2012                11                  1,345,102           335,728             1,680,830           
2012                12                  1,331,370           362,337             1,693,707           
2012                TOTAL               16,737,351          4,554,495           21,291,846          
2013                1                   1,174,537           332,929             1,507,466           
2013                2                   1,132,204           299,511             1,431,715           
2013                3                   1,387,834           352,459             1,740,293           
2013                4                   1,370,595           347,568             1,718,163           
2013                5                   1,469,665           441,368             1,911,033           
2013                6                   1,565,048           467,004             2,032,052           
2013                7                   1,527,386           446,002             1,973,388           
2013                8                   1,621,479           471,742             2,093,221           
2013                9                   1,408,570           411,474             1,820,044           
2013                10                  1,479,370           416,915             1,896,285           
2013                11                  1,355,951           353,073             1,709,024           
2013                12                  1,471,885           386,338             1,858,223           
2013                TOTAL               16,964,524          4,726,383           21,690,907          
2014                1                   1,265,521           361,209             1,626,730           
2014                2                   1,157,507           320,979             1,478,486           
2014                3                   1,445,102           379,508             1,824,610           
2014                4                   1,475,097           380,201             1,855,298           
2014                5                   1,545,111           467,040             2,012,151           
2014                6                   1,620,861           495,062             2,115,923           
2014                7                   1,642,604           481,230             2,123,834           
2014                8                   1,677,272           497,438             2,174,710           
2014                9                   1,466,079           420,204             1,886,283           
2014                10                  1,554,456           431,311             1,985,767           
2014                11                  1,416,901           355,323             1,772,224           
2014                12                  1,478,449           408,353             1,886,802           
2014                TOTAL               17,744,960          4,997,858           22,742,818          
2015                1                   1,303,249           375,593             1,678,842           
2015                2                   1,215,713           345,868             1,561,581           
2015                3                   1,527,405           414,339             1,941,744           
2015                4                   1,526,384           406,570             1,932,954           
2015                5                   1,621,799           501,844             2,123,643           
2015                6                   1,693,746           534,221             2,227,967           
2015                7                   1,755,716           522,503             2,278,219           
2015                8                   1,750,187           536,671             2,286,858           
2015                9                   1,580,244           464,634             2,044,878           
2015                10                  1,681,369           473,744             2,155,113           
2015                11                  1,551,073           410,342             1,961,415           
2015                12                  1,576,830           456,155             2,032,985           
2015                TOTAL               18,783,715          5,442,484           24,226,199          
2016                1                   1,348,852           418,197             1,767,049           
2016                2                   1,314,959           384,830             1,699,789           
2016                3                   1,597,087           435,539             2,032,626           
2016                4                   1,562,407           435,505             1,997,912           
2016                5                   1,692,060           522,974             2,215,034           
2016                6                   1,831,928           598,410             2,430,338           
2016                7                   1,867,664           591,734             2,459,398           
2016                8                   1,847,614           588,619             2,436,233           
2016                9                   1,677,495           519,816             2,197,311           
2016                10                  1,694,169           525,457             2,219,626           
2016                11                  1,618,603           464,872             2,083,475           
2016                12                  1,622,782           536,395             2,159,177           
2016                TOTAL               19,675,620          6,022,348           25,697,968          
2017                1                   1,354,688           454,715             1,809,403           
2017                2                   1,272,236           406,847             1,679,083           
2017                3                   1,633,065           481,316             2,114,381           
2017                4                   1,615,999           489,720             2,105,719           
2017                5                   1,701,768           561,953             2,263,721           
2017                6                   1,878,786           658,713             2,537,499           
2017                7                   1,959,895           640,120             2,600,015           
2017                8                   1,983,282           637,617             2,620,899           
2017                9                   1,730,426           550,834             2,281,260           
2017                10                  1,801,204           548,983             2,350,187           
2017                11                  1,746,901           480,368             2,227,269           
2017                12                  1,758,942           543,881             2,302,823           
2017                TOTAL               20,437,192          6,455,067           26,892,259          
2018                1                   1,467,190           467,676             1,934,866           
2018                2                   1,424,501           442,598             1,867,099           
2018                3                   1,743,189           525,372             2,268,561           
2018                4                   1,743,952           496,297             2,240,249           
2018                5                   1,821,613           604,554             2,426,167           
2018                6                   1,978,438           702,029             2,680,467           
2018                7                   2,030,585           673,378             2,703,963           
2018                8                   2,008,993           664,316             2,673,309           
2018                9                   1,657,768           550,609             2,208,377           
2018                10                  1,776,742           589,953             2,366,695           
2018                11                  1,672,312           530,716             2,203,028           
2018                12                  1,669,788           599,434             2,269,222           
2018                TOTAL               20,995,071          6,846,932           27,842,003          
2019                1                   1,417,061           514,168             1,931,229           
2019                2                   1,325,563           473,808             1,799,371           
2019                3                   1,684,616           558,515             2,243,131           
2019                4                   1,666,140           555,191             2,221,331           
2019                5                   1,759,229           669,527             2,428,756           
2019                6                   1,942,368           763,759             2,706,127           
2019                7                   1,972,129           690,422             2,662,551           
2019                8                   2,055,819           698,127             2,753,946           
2019                9                   1,531,452           602,562             2,134,014           
2019                10                  1,732,111           610,191             2,342,302           
2019                11                  1,598,146                                                   
2019                12                  1,696,872                                                   
2019                TOTAL               20,381,506          6,136,270           23,222,758          
2020                1                   1,431,079                                                   
2020                TOTAL               1,431,079           0                   0                   
