Year                Month               DOM                 INTER               TOTAL               
2010                4                   1,560,051           102,281             1,662,332           
2010                5                   1,543,341           85,663              1,629,004           
2010                6                   1,545,697           82,848              1,628,545           
2010                7                   1,532,004           79,578              1,611,582           
2010                8                   1,432,066           74,356              1,506,422           
2010                9                   1,351,777           59,882              1,411,659           
2010                10                  1,500,355           79,839              1,580,194           
2010                11                  1,474,683           82,635              1,557,318           
2010                12                  1,525,026           99,136              1,624,162           
2010                TOTAL               17,827,777          1,049,563           18,877,340          
2011                1                   1,474,163           103,179             1,577,342           
2011                2                   1,349,772           95,561              1,445,333           
2011                3                   1,733,712           108,788             1,842,500           
2011                4                   1,591,362           105,306             1,696,668           
2011                5                   1,662,850           87,810              1,750,660           
2011                6                   1,659,325           83,213              1,742,538           
2011                7                   1,654,083           87,017              1,741,100           
2011                8                   1,544,731           79,934              1,624,665           
2011                9                   1,408,874           60,354              1,469,228           
2011                10                  1,521,054           80,434              1,601,488           
2011                11                  1,512,090           96,243              1,608,333           
2011                12                  1,518,960           108,628             1,627,588           
2011                TOTAL               18,630,976          1,096,467           19,727,443          
2012                1                   1,455,044           105,846             1,560,890           
2012                2                   1,419,277           102,420             1,521,697           
2012                3                   1,727,195           117,339             1,844,534           
2012                4                   1,576,916           109,282             1,686,198           
2012                5                   1,607,267           85,975              1,693,242           
2012                6                   1,616,662           79,381              1,696,043           
2012                7                   1,629,424           78,566              1,707,990           
2012                8                   1,551,620           73,026              1,624,646           
2012                9                   1,344,179           57,703              1,401,882           
2012                10                  1,528,176           81,057              1,609,233           
2012                11                  1,500,696           98,256              1,598,952           
2012                12                  1,482,623           108,974             1,591,597           
2012                TOTAL               18,439,079          1,097,825           19,536,904          
2013                1                   1,443,772           102,986             1,546,758           
2013                2                   1,449,984           108,579             1,558,563           
2013                3                   1,724,051           118,160             1,842,211           
2013                4                   1,575,893           107,937             1,683,830           
2013                5                   1,617,829           90,960              1,708,789           
2013                6                   1,609,958           81,126              1,691,084           
2013                7                   1,577,671           74,486              1,652,157           
2013                8                   1,513,481           68,913              1,582,394           
2013                9                   1,360,063           51,349              1,411,412           
2013                10                  1,500,742           76,214              1,576,956           
2013                11                  1,448,311           98,367              1,546,678           
2013                12                  1,588,321           114,904             1,703,225           
2013                TOTAL               18,410,076          1,093,981           19,504,057          
2014                1                   1,499,884           105,164             1,605,048           
2014                2                   1,414,710           102,535             1,517,245           
2014                3                   1,830,346           125,781             1,956,127           
2014                4                   1,644,889           110,514             1,755,403           
2014                5                   1,678,336           87,902              1,766,238           
2014                6                   1,664,245           79,579              1,743,824           
2014                7                   1,674,160           78,674              1,752,834           
2014                8                   1,584,353           73,647              1,658,000           
2014                9                   1,384,221           46,719              1,430,940           
2014                10                  1,598,532           77,400              1,675,932           
2014                11                  1,567,654           100,476             1,668,130           
2014                12                  1,683,119           115,428             1,798,547           
2014                TOTAL               19,224,449          1,103,819           20,328,268          
2015                1                   1,520,082           112,681             1,632,763           
2015                2                   1,512,412           109,886             1,622,298           
2015                3                   1,915,726           130,100             2,045,826           
2015                4                   1,748,435           121,327             1,869,762           
2015                5                   1,758,797           86,011              1,844,808           
2015                6                   1,747,357           84,626              1,831,983           
2015                7                   1,795,389           82,625              1,878,014           
2015                8                   1,684,600           73,562              1,758,162           
2015                9                   1,508,613           54,825              1,563,438           
2015                10                  1,692,734           78,585              1,771,319           
2015                11                  1,625,640           95,038              1,720,678           
2015                12                  1,680,499           111,261             1,791,760           
2015                TOTAL               20,190,284          1,140,527           21,330,811          
2016                1                   1,597,039           97,740              1,694,779           
2016                2                   1,525,934           104,384             1,630,318           
2016                3                   1,879,765           124,333             2,004,098           
2016                4                   1,711,880           108,688             1,820,568           
2016                5                   1,759,305           73,229              1,832,534           
2016                6                   1,739,161           73,182              1,812,343           
2016                7                   1,683,631           68,841              1,752,472           
2016                8                   1,547,408           56,503              1,603,911           
2016                9                   1,475,807           44,782              1,520,589           
2016                10                  1,628,726           69,480              1,698,206           
2016                11                  1,626,477           88,967              1,715,444           
2016                12                  1,681,035           107,412             1,788,447           
2016                TOTAL               19,856,168          1,017,541           20,873,709          
2017                1                   1,580,488           95,294              1,675,782           
2017                2                   1,517,712           92,952              1,610,664           
2017                3                   1,930,899           113,193             2,044,092           
2017                4                   1,800,332           104,162             1,904,494           
2017                5                   1,788,625           80,763              1,869,388           
2017                6                   1,750,675           81,777              1,832,452           
2017                7                   1,692,172           73,468              1,765,640           
2017                8                   1,622,821           61,228              1,684,049           
2017                9                   1,459,653           47,696              1,507,349           
2017                10                  1,666,636           71,362              1,737,998           
2017                11                  1,652,055           88,300              1,740,355           
2017                12                  1,681,525           109,701             1,791,226           
2017                TOTAL               20,143,593          1,019,896           21,163,489          
2018                1                   1,602,492           97,954              1,700,446           
2018                2                   1,576,132           95,464              1,671,596           
2018                3                   1,980,389           118,481             2,098,870           
2018                4                   1,811,995           104,851             1,916,846           
2018                5                   1,831,988           79,146              1,911,134           
2018                6                   1,752,499           79,691              1,832,190           
2018                7                   1,727,055           73,329              1,800,384           
2018                8                   1,643,654           61,849              1,705,503           
2018                9                   1,489,376           43,024              1,532,400           
2018                10                  1,726,793           79,062              1,805,855           
2018                11                  1,701,657           93,011              1,794,668           
2018                12                  1,735,494           112,926             1,848,420           
2018                TOTAL               20,579,524          1,038,788           21,618,312          
2019                1                   1,662,973           96,879              1,759,852           
2019                2                   1,623,757           96,099              1,719,856           
2019                3                   2,076,643           116,508             2,193,151           
2019                4                   1,875,574           105,700             1,981,274           
2019                5                   1,876,176           83,784              1,959,960           
2019                6                   1,790,688           78,090              1,868,778           
2019                7                   1,752,896           72,093              1,824,989           
2019                8                   1,693,187           64,614              1,757,801           
2019                9                   1,604,042           52,289              1,656,331           
2019                10                  1,787,063           78,437              1,865,500           
2019                11                  1,702,726                                                   
2019                12                  1,929,099                                                   
2019                TOTAL               21,374,824          844,493             18,587,492          
2020                1                   1,742,072                                                   
2020                TOTAL               1,742,072           0                   0                   
